app_name,release_date,developer,item_id,price
Leon (for Athopiu),2017,TeamAthopiu,658370.0,1.99
PION,2017,Oliver Chime,667550.0,13.99
Metagalactic Blitz Soundtrack,2017,Pixelvex LLC,667470.0,4.99
Dead Cells - Soundtrack,2017,Yoann Laulan,665380.0,4.99
Vengeance: Lost Love,2016,Urchin Games,665510.0,5.99
TAP TOUCH RUN,2017,akydzaaa,655260.0,0.99
Persian Nights: Sands of Wonders,2017,Sodigital,621080.0,9.99
RectRacer,2017,Tradosoft,663080.0,3.99
Battle Islands: Commanders - Exclusive E3 Crate,2017,DR Studios,639050.0,14.99
HEVN,2017,Miga,588800.0,-10.0
Equivoque,2017,Jenny Bee Presents,652700.0,1.99
Prelude for a Dream,2017,"Diego Fernandes Malinowsky,Daniel Fernandes Malinowsky,Altanir Aparecida Fernandes Malinowsky",661440.0,4.99
Genghis Khan II: Clan of the Gray Wolf / 蒼き狼と白き牝鹿・元朝秘史,2017,"KOEI TECMO GAMES CO., LTD.",628160.0,12.99
NOBUNAGA’S AMBITION: Haouden with Power Up Kit / 信長の野望・覇王伝 with パワーアップキット,2017,"KOEI TECMO GAMES CO., LTD.",628090.0,19.99
Romance of the Three Kingdoms　VI with Power Up Kit / 三國志VI with パワーアップキット,2017,"KOEI TECMO GAMES CO., LTD.",628020.0,19.99
Humble Abode,2017,Venomyth Game Studio,652120.0,0.99
Todd Glass: Talks About Stuff,2012,,658820.0,3.99
Ian Harvie: May The Best Cock Win,2016,,646610.0,4.99
龙魂时刻,2017,Netease,616090.0,0.0
Son Korsan,2017,Consala Games,645830.0,0.0
X-Plane 11 - Add-on: Aerosoft - Airport Bergen,2017,"Jo Erlend Sund,Jan Marten Krull,Stairport Sceneries",636133.0,17.99
Live2DViewerEX - [Effect] Rain and Snow (Deprecated),2017,Pavo Studio,641880.0,0.0
Live2DViewerEX - [Widget] Digital Clock (Deprecated),2017,Pavo Studio,642270.0,0.0
Hartacon Tactics,2017,Charlie Fleed,575850.0,2.99
Swords and Sandals 2 Redux: Maximus Edition,2017,Whiskeybarrel Studios,649600.0,4.99
Paladins® - Realm Pack,2017,Hi-Rez Studios,664770.0,4.99
Fos,2017,Plaidman Games,662690.0,0.99
Moto Racer 4 - Sliced Peak,2017,Artefacts Studios,573820.0,3.99
Sniper Ghost Warrior 3 Original Soundtrack,2017,CI Games,659971.0,7.99
Frozen Synapse 2,2017,Mode 7 Limited,445020.0,-10.0
Sniper Ghost Warrior 3 Original Georgian Soundtrack,2017,CI Games,659970.0,7.99
Flagsplosion,2017,Smokey Moose Games,652340.0,2.99
1982,2017,"Binary Zoo,The Game Creators",639650.0,0.0
No70: Eye of Basir,2017,Oldmoustache Gameworks,370440.0,9.99
Yu-Gi-Oh: Dark Side of Dimensions,2017,,636200.0,4.99
Trove - Mega Menagerie Pack,2017,Trion Worlds,658000.0,29.99
Call of Duty®: Infinite Warfare - Grandma Knows Best VO Pack,2017,Infinity Ward,638120.0,3.99
Trove - Fast Fortune Pack,2017,Trion Worlds,658001.0,19.99
Planetbound,2017,Lord,661900.0,1.99
Defend Your Kingdom,2017,Burning Pick Entertainment,653780.0,4.99
The Adliberum Engine (ADLENGINE),2017,Liam Twose,657180.0,12.99
Switch,2017,NCH Software,617570.0,39.99
fault - SILENCE THE PEDANT,1900,ALICE IN DISSONANCE,487500.0,-10.0
Your Smile Beyond Twilight:黄昏下的月台上,2017,lingtanstudio,653950.0,1.99
Mind Maze,2017,Alexander Byzov,645460.0,0.99
Escape Together,2017,Esbol Amirov,628860.0,0.99
Curse of the Great Forest,2017,Cool Breeze Games,652060.0,0.99
Trivia Night,2017,Timberwolf Studios,628570.0,4.99
b,2017,u&amp;i,660880.0,0.0
Please,2017,Mute Canary,595030.0,2.99
Tower!2011:SE - Honolulu [PHNL] Airport,2017,FeelThere,660000.0,9.99
Salt - Soundtrack,2014,Lavaboots Studios,665460.0,5.99
Magic Wand,2016,thecatamites,625780.0,3.99
Fantasy Grounds - Daring Tales of Adventure Figure Flats (Token Pack),2017,"SmiteWorks USA, LLC",650920.0,6.99
Fantasy Grounds - Serpents of Chaos (5E),2017,"SmiteWorks USA, LLC",648500.0,4.99
World to the West - A Motorland Tale Comic Book,2017,Rain Games,646800.0,1.99
Oddworld: Stranger's Wrath - Soundtrack (Volume One),2017,Oddworld Inhabitants,616970.0,2.99
Zombie Quarantine - Art,2017,Tobop Productions,642500.0,0.99
RPG Maker MV - FSM: Woods and Cave,2017,"KADOKAWA,Yoji Ojima",665100.0,24.99
Tabletop Simulator - Cavern Tavern,2017,Berserk Games,610691.0,7.99
Mega Maze,2017,Chronova,658210.0,3.99
Shattered God - Quest for the Divine Relic,2017,Ithiro Sumi,661110.0,4.99
Tiger Hunt,2002,Digital Fusion Inc.,655430.0,2.99
After School Massacre,2014,,643120.0,3.99
Savant - Alchemist (Soundtrack),2017,Savant,656760.0,9.99
Savant - Vario (Soundtrack),2017,Savant,656810.0,9.99
Savant - Cult (Soundtrack),2017,D-Pad Studio,657270.0,9.99
Chicken Labyrinth Puzzles,2017,ZemunBRE,635880.0,0.99
Savant - Protos (Soundtrack),2017,Savant,657360.0,9.99
Seasonal Event - Cossacks 3: Summer Fair,2017,GSC Game World,650291.0,0.0
welcome to heaven,2017,vextro,655160.0,0.0
Seasonal Event - Cossacks 3: Christmas Gift,2017,GSC Game World,650290.0,0.0
de Blob 2,2017,"Blue Tongue Entertainment,Blitworks",563190.0,19.99
Athopiu - The Final Rebirth of Hopeless Incarnate,2017,TeamAthopiu,654830.0,4.99
Savant - ZION (Soundtrack),2017,Savant,657361.0,9.99
Keep It Safe 2,2017,BeshevGames,660280.0,0.99
Merri Puzzle,2017,Merriman Games,655930.0,0.99
World Basketball Manager 2,2017,Icehole Games,591910.0,9.99
PCMark 10,2017,Futuremark,524390.0,29.99
Family Tree Heritage™ Platinum 15 – Windows,2017,Individual Software,638310.0,39.99
Stay! Stay! DPRK: Original Soundtrack,2017,DEVGRU-P,659710.0,2.99
A Rip In Time,1900,iV Games,651370.0,-10.0
FlatOut 4: Total Insanity Workshop Tool,2017,Kylotonn,625080.0,0.0
Beyond the Invisible: Evening,2017,Graphium Studio,650880.0,9.99
Blood and Gold — The Zombiest Adventures,2017,ORGS Studio,659930.0,6.99
Deluxe Content - Cossacks 3: OST,2017,GSC Game World,650360.0,4.99
Entwined: Strings of Deception,2011,Urchin Games,645420.0,5.99
Beast Mode: Night of the Werewolf,2017,Apeirogon Games,655760.0,2.99
Sentinels of the Multiverse - Villains of the Multiverse,2017,Handelabra Games Inc.,467512.0,7.99
Masamune-kun's Revenge,2017,,640560.0,1.99
Ange Vierge,2017,,626270.0,1.99
Brave Witches,2017,,626300.0,1.99
Myriad Colors Phantom World,2017,,626360.0,1.99
Rokka -Braves of the Six Flowers,2017,,626390.0,1.99
Kuro survival,2017,Phuong Nguyen,632200.0,0.99
Forest Fairy Five,2017,,653270.0,0.99
Minami Kamakura High School Girls Cycling Club,2017,,653340.0,1.99
Dog Duty,2017,Zanardi and Liza,578690.0,4.99
Idol Incidents,2017,,653300.0,1.99
Dream Festival,2017,,640460.0,1.99
Poco's Udon World,2017,,640510.0,1.99
Ojisan and Marshmallow,2017,,653390.0,0.99
Miss Kobayashi's Dragon Maid,2017,,640570.0,1.99
Chain Chronicle,2017,,640540.0,1.99
Chaos;Child,2017,,653250.0,1.99
Animation Throwdown - Incredible Bundle,2017,"Synapse Games,Chinzilla",648400.0,19.99
Gabriel Dropout,2017,,653280.0,1.99
Piacevole,2017,,653350.0,0.99
Miss Bernard Said,2017,,653440.0,0.99
Anne Happy!,2017,,653400.0,1.99
Kemono Friends,2017,,653320.0,1.99
Ooya-san wa Shishunki!,2017,,653460.0,0.99
Big Order,2017,,626290.0,1.99
Komori-san Can't Decline!,2017,,653430.0,0.99
Hundred,2017,,626320.0,1.99
Lost Village,2017,,626350.0,1.99
Shonen Ashibe GO! GO! Goma-chan,2017,,653470.0,0.99
Space Patrol Luluco,2017,,653490.0,0.99
Aokana,2017,,626280.0,1.99
Prisma Illya Drei!!,2017,,626380.0,1.99
Train Simulator: Western Sichuan Pass: Dujiangyan - Maoxian & Mashancun Route Add-On,2017,Simtech Vision,500246.0,39.99
TS Marketplace: Baltimore and Ohio GE 44 Add-On,2017,Digital Train Model,623260.0,4.99
TS Marketplace: Metronom Scenario Pack Add-On,2017,Trains &amp; Drivers,500219.0,9.99
Cerberus,2017,,626310.0,1.99
3..2..1..Grenades! Soundtrack,2017,Banyango,621190.0,4.99
The Grandmaster,2017,,647220.0,3.99
3..2..1..Grenades!,2017,Banyango,504090.0,7.99
All Out!,2017,,640440.0,1.99
Rival Books of Aster - Theurgia Goetia Starter Deck,2017,Stitch Media,639260.0,4.99
Rival Books of Aster - Pauline Art Starter Deck,2017,Stitch Media,639262.0,4.99
Rival Books of Aster - Grimoirum Verum Starter Deck,2017,Stitch Media,639261.0,4.99
Rival Books of Aster - Heptameron Starter Deck,2017,Stitch Media,639250.0,4.99
Rival Books of Aster - Pauline Art Expansion Pack,2017,Stitch Media,639266.0,2.99
Rival Books of Aster - Heptameron Expansion Pack,2017,Stitch Media,639263.0,2.99
Rival Books of Aster - Grimoirum Verum Expansion Pack,2017,Stitch Media,639265.0,2.99
Rival Books of Aster - Theurgia Goetia Expansion Pack,2017,Stitch Media,639264.0,2.99
CRYPTARK,2017,Alientrap,344740.0,14.99
DragoDino,2017,TealRocks Studio,561510.0,11.99
Dead Rising 4 - Super Ultra Dead Rising 4 Mini Golf,2017,"Capcom Game Studio Vancouver, Inc.",593055.0,9.99
Starpoint Gemini Warlords: Deadly Dozen,2017,Little Green Men Games,649280.0,4.99
140 Soundtrack,2017,Carlsen Games,662290.0,4.99
Rocksmith® 2014 Edition – Remastered – Jace Everett - “Bad Things”,2017,Ubisoft - San Francisco,590241.0,2.99
Rocksmith® 2014 Edition – Remastered – Kiss - “Lick It Up”,2017,Ubisoft - San Francisco,590242.0,2.99
Rocksmith® 2014 Edition – Remastered – Pantera - “Mouth for War”,2017,Ubisoft - San Francisco,590243.0,2.99
Rocksmith® 2014 Edition – Remastered – Variety Song Pack X,2017,Ubisoft - San Francisco,590240.0,9.99
Rocksmith® 2014 Edition – Remastered – X - “Los Angeles”,2017,Ubisoft - San Francisco,590244.0,2.99
Outbreak: The New Nightmare,2017,Dead Drop Studios LLC,644480.0,12.99
FINAL FANTASY XIV: Stormblood,2017,Square Enix,582380.0,39.99
AnyTime® Organizer Deluxe 15,2017,Individual Software,377000.0,39.99
Professor Teaches QuickBooks 2017,2017,Individual Software,623590.0,14.99
Professor Teaches Accounting Fundamentals,2017,Individual Software,639370.0,14.99
Professor Teaches Business Planning,2017,Individual Software,638610.0,14.99
Venture Forth,2017,Arclight Worlds,501310.0,9.99
Rival Books of Aster,2017,Stitch Media,639230.0,0.0
Fantasy Grounds - Ddraig Goch's Tyranny Pack 8 (Token Pack),2017,"SmiteWorks USA, LLC",654590.0,5.99
Cinderella Phenomenon Digital Artbook,2017,Dicesuki,653580.0,4.99
Mind Maze - Level pack for multiplayer,2017,Alexander Byzov,646480.0,0.99
Prism,2017,NCH Software,617550.0,59.99
Spin the Beat,2017,"Clockwork Anomaly, LLC",653550.0,4.99
Astro Boy: Edge of Time,2017,Project Atom,542560.0,0.0
Astro Boy: Edge of Time OST,2017,Project Atom,656390.0,9.99
Botanicula Soundtrack + Art Book,2017,Amanita Design,650250.0,4.99
Fernbus Simulator - Anniversary Repaint Package,2017,TML-Studios,612260.0,1.99
Dragon Souls,1900,Avant Games,510370.0,-10.0
Zen vs Zombie (Achievment Hunter),2017,putilin_industries,628490.0,1.99
True Love ~Confide to the maple~Featured Composer 秋石(Qiushi),2017,SP-time,580210.0,0.0
LOGistICAL - Germany,2017,Sacada,635751.0,8.99
Hidden Animals: English - Spanish,2017,Progorion,656480.0,0.99
Colony Survival,2017,Pipliz,366090.0,19.99
Hidden Animals: English - Spanish SOUNDTRACK,2017,Progorion,657190.0,0.99
Flood of Light Soundtrack,2017,Irisloft,647400.0,1.99
Heavily Armed,2017,"Figurehead Studios,CRASS Studios",554770.0,14.99
Mini Rollers,2017,Gawkfish Studios,596990.0,6.99
21 Days,2017,Hardtalk Studio,607660.0,1.99
Amaranthine Voyage: The Living Mountain Collector's Edition,2017,Eipix Entertainment,647910.0,9.99
FSX Steam Edition: Hawker Hunter F.6/FGA.9 Add-On,2017,Just Flight,609827.0,29.99
Cyber Utopia,2017,Coconut Tree Studio,654350.0,2.99
The Fleet,2012,Choice of Games,648020.0,3.99
Reckless Space Pirates,2013,Choice of Games,648530.0,4.99
Dungeonmans - Pay2Lose,2017,Adventurepro Games LLC,636410.0,4.99
SQUIDS FROM SPACE,2017,Fun Bits,437610.0,9.99
Choice of the Star Captain,2012,Choice of Games,648510.0,4.99
Hot Plates,2017,"bluebox interactive,RoJarl Entertainment",561420.0,4.99
Simple Light Cycles,2017,Kelsam,655030.0,1.99
FootRock 2,2017,nobodyshot,576740.0,0.99
History2048 - 3D puzzle number game,2017,purplElephant,654570.0,1.99
Owari,2017,Brian Franco,547140.0,2.99
Pathfinder Adventures - Character Alts 1,2017,"Obsidian Entertainment, Inc.",589021.0,4.99
Wrath Starter Bundle,2017,Desert Owl Games LLC,649430.0,14.99
Realm Grinder,2017,Divine Games,610080.0,0.0
Dunia: Masters,2017,Team Wood Block,651650.0,0.99
Protectorate Starter Bundle,2017,Desert Owl Games LLC,649431.0,14.99
Two Worlds II - Call of the Tenebrae,2017,Reality Pump Studios,456220.0,9.99
Kreedz Climbing,2017,ObsessionSoft,626680.0,0.0
Pathfinder Adventures,2017,Obsidian Entertainment,480640.0,14.99
Aaron Karo: The Rest is History,2010,,646630.0,3.99
Stayin' Alive,2017,IndieGala,584890.0,4.99
liquivid Video Exposure and Effects,2016,nullplussoftware,582520.0,4.99
Galactic Feud,2017,Fat Bomb Studios,611730.0,9.99
M.A.C.S.,2017,House Izezweth,583700.0,4.99
Immersion Pack - Europa Universalis IV: Third Rome,2017,Paradox Development Studio,625050.0,9.99
Music - Europa Universalis IV: The Rus Awakening,2017,Paradox Development Studio,642780.0,1.99
Hearts of Iron IV: Death or Dishonor,2017,Paradox Development Studio,584140.0,9.99
Neko Navy Soundtrack,2017,DeathMofuMofu,649920.0,0.0
Destruction 48,2017,Vyacheslav Shilikhin,619520.0,2.99
Conarium OST,2017,Zoetrope Interactive,651510.0,2.99
"GO AWAY, THERE'S KUMIS OVER THERE! - SOUNDTRACK",2017,Besedka Games Studio,644820.0,0.99
Wyrmsun: Joruvellir Faction Flair Pack,2017,Andrettin,645220.0,1.99
Superdimension Neptune VS Sega Hard Girls - Deluxe Pack | デラックスセット | 數位附錄套組,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",620746.0,6.99
Superdimension Neptune VS Sega Hard Girls | 超次元大戦ネプテューヌVSセガハードガールズ夢の合体スペシャル  | 超次元大戰戰機少女VS SEGA主機娘夢幻合體特別版,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",571530.0,29.99
Superdimension Neptune VS Sega Hard Girls - EXP Expert | 仕様書 入手経験値超絶アップ | 所獲經驗值超絕上升,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",620740.0,0.99
Superdimension Neptune VS Sega Hard Girls - Fever Gauge Plus | 仕様書 フィーバーゲージ上昇アップ | 增加狂熱量表上升量,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",620741.0,0.99
Superdimension Neptune VS Sega Hard Girls - Item Insurance | 仕様書 『絶対アイテムドロップ』 | 絕對掉落道具,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",620743.0,0.99
Superdimension Neptune VS Sega Hard Girls - Money Maker | 仕様書 『入手クレジット超絶アップ』 | 所獲信用點數超絕上升,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",620744.0,0.99
Superdimension Neptune VS Sega Hard Girls - IF's Gust of Wind | アイエフのクラス『一陣の風』 | 愛耶芙的職種『一陣風』,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",620742.0,0.99
Superdimension Neptune VS Sega Hard Girls - Segami's Astral Brave| 瀬賀初美追加クラス『我が道を行く者』 | 瀨賀美的「自行其道者」,2017,"IDEA FACTORY,COMPILE HEART,FELISTELLA",620745.0,0.99
The Agency of Anomalies: The Last Performance Collector's Edition,2017,Orneon,647890.0,9.99
Journey of the Sword,2017,Cipher Hive,650310.0,-10.0
Witchinour,2017,Sofuto Geimu,620900.0,4.99
100% Orange Juice - Starter Character Voice Pack,2017,Orange_Juice,648980.0,2.99
Ragnarok - ARK Expansion Map,2017,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",642250.0,0.0
DOA5LR Gust Mashup Swimwear Set,2017,"Team NINJA,KOEI TECMO GAMES CO., LTD.",642720.0,19.99
Sniper Fury,2017,Gameloft,591740.0,0.0
Tribal Siege,2017,BOHDOKUMEN.,558720.0,19.99
Zup! 5,2017,Quiet River,645090.0,0.99
National Flags - Heads Pack,2017,Transhuman Design,640900.0,1.99
Pixel Puzzles Ultimate - Puzzle Pack: Bosch's Garden,2017,DL Softworks,591500.0,5.99
Home Wars,2017,Insane Dreamers,645790.0,9.99
Delay,2017,Matt Frank,652910.0,1.99
Art Of Gravity,2017,Michal Pawlowski,642560.0,0.99
Rocksmith® 2014 Edition – Remastered – Live Song Pack,2017,Ubisoft - San Francisco,590234.0,11.99
Rocksmith® 2014 Edition – Remastered – Live - “Selling the Drama”,2017,Ubisoft - San Francisco,590238.0,2.99
Rocksmith® 2014 Edition – Remastered – Live - “All Over You”,2017,Ubisoft - San Francisco,590235.0,2.99
Rocksmith® 2014 Edition – Remastered – Live - “I Alone”,2017,Ubisoft - San Francisco,590236.0,2.99
Rocksmith® 2014 Edition – Remastered – Live - “The Dolphin’s Cry”,2017,Ubisoft - San Francisco,590239.0,2.99
World of Guns:World War II Pack #2,2017,Noble Empire Corp.,653570.0,9.99
Rocksmith® 2014 Edition – Remastered – Live - “Lightning Crashes”,2017,Ubisoft - San Francisco,590237.0,2.99
CRAFT BATTLE SIMULATOR,2017,Theodor Niklas,649740.0,4.99
TinkerQuarry,2017,Cassandra Clery,651280.0,0.0
The Wild Eternal - Original Soundtrack,2017,"Jonas Kjellberg,Ilsanjo",653200.0,0.0
Adjacency OST,2017,sleepy macaw,636380.0,2.99
Little Miss Lonely,2017,Club Cotton Games,651820.0,3.99
Formicide,2017,"Rock Wall Games, LLC",434510.0,0.0
Ragnarok Journey,2017,Youren,625140.0,0.0
Dragon Essence - Color My World -,2017,Zeiva Inc,603380.0,19.99
Howard Phillips Lovecar,2017,The Secret Pie,644370.0,0.99
Trio,2017,Paper Plane,642520.0,0.99
DiRT 4,2017,Codemasters,421020.0,59.99
Hellboy: Blood and Iron,2007,,621670.0,2.99
Terra Mystica,2017,DIGIDICED,628900.0,14.99
Pixel Worlds,2017,Kukouri Mobile Entertainment,636040.0,0.0
Virtual SlotCars,2017,PraGames,642730.0,9.99
Robot Pirates,2017,Tydecon Games,645780.0,1.99
Hunting Simulator,2017,Neopica,585080.0,39.99
The Fall of Lazarus,2017,No Wand Studios,622010.0,14.99
ZHUST - THE ILLUSION SOUL,2017,KT Games,649670.0,4.99
Trapped Summoner,2017,Trapped Team,600640.0,1.99
Browning & Winchester Pack,2017,Neopica,636440.0,2.99
Jalopy - Soundtrack,2017,Jeremy Warmsley,646780.0,5.99
Crystal City,2017,7DOTS,473740.0,5.99
Balthazar's Dream Soundtrack,2017,Psilocybe Games,647920.0,4.99
The Long Journey Home - Official Soundtrack,2017,Daedalic Studio West,648710.0,2.99
Hellboy: Sword of Storms,2007,,621700.0,2.99
Lepofrenia,2017,SEA - EYE GS,527460.0,4.99
ePic Character Generator - Season #2: Female Post-apocalyptic,2017,Overhead Games,488998.0,4.99
ePic Character Generator - Season #2: Female Sci-fi,2017,Overhead Games,488997.0,6.99
Wonder Boy: The Dragon's Trap,2017,Lizardcube,543260.0,19.99
Dark Train: Soundtrack,2017,Paperash studio,645040.0,2.99
World of One,2017,Grimwood Team,598480.0,6.99
World of One - Soundtrack,2017,Grimwood Team,598770.0,1.99
The Normal Day,2017,Jonarene,591940.0,2.99
TS Marketplace: Zacns Wagon Pack 01 Add-On,2017,Skyhook Games,513117.0,4.99
SAMURAI WARRIORS: Spirit of Sanada - Additional Weapons Set 7,2017,"KOEI TECMO GAMES CO., LTD.",595757.0,0.99
Explottens,2017,weRplay,630400.0,4.99
Victor Vran: Mötorhead Through The Ages,2017,Haemimont Games,462290.0,11.99
SAMURAI WARRIORS: Spirit of Sanada - Additional Weapons Set 6,2017,"KOEI TECMO GAMES CO., LTD.",595756.0,0.99
SAMURAI WARRIORS: Spirit of Sanada - Additional Weapons Set 5,2017,"KOEI TECMO GAMES CO., LTD.",595755.0,0.99
Victor Vran: Fractured Worlds,2017,Haemimont Games,493880.0,11.99
The Sun Never Sets,2017,Cipher Hive,636370.0,4.99
WILL: A Wonderful World / WILL：美好世界,2017,4D Door Games,588040.0,14.99
WILL: A Wonderful World - Soundtrack,2017,4D Door Games,639620.0,7.99
Hell Warders,2017,Anti Gravity Game Studios,628710.0,14.99
Randall,2017,We The Force Studios,603840.0,14.99
Strategic Command WWII: War in Europe,2016,Fury Software,593030.0,39.99
Tom Clancy's Rainbow Six® Siege - Thermite Military Police Set,2017,Ubisoft Montreal,641380.0,7.99
Tom Clancy's Ghost Recon® Wildlands - Fallen Ghosts,2017,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections",573832.0,14.99
Hearts of Iron IV: Anniversary Pack,2017,Paradox Development Studio,642010.0,-10.0
Passpartout: The Starving Artist,2017,Flamebait Games,582550.0,9.99
Passpartout - OST,2017,Synkronosaurus,649250.0,4.99
Cladun Returns: This Is Sengoku! / クラシックダンジョン 戦国,2017,"Nippon Ichi Software, Inc.",506260.0,39.99
Rocksmith® 2014 Edition – Remastered – Surf Rock Song Pack II,2017,Ubisoft - San Francisco,590229.0,9.99
Rocksmith® 2014 Edition – Remastered – The Lively Ones - “Surf Rider”,2017,Ubisoft - San Francisco,590230.0,2.99
Little Nightmares - Secrets of The Maw Expansion Pass,2017,Tarsier Studios,640920.0,9.99
The Hunt,2017,Bass Pro Shops,437210.0,9.99
Town of Salem - The Coven,2017,BlankMediaGames,626470.0,4.99
Town of Salem - Original Sound Track,2017,BlankMediaGames,648420.0,2.99
Hoversurf in the Mess,2017,Manic Mind Game Lab,623350.0,0.99
Wisdom of War,2017,Yang Sun,649300.0,7.99
Gallagher: Messin' Up Texas,2017,,647450.0,2.99
RWBY: Volume 4,2017,,648820.0,4.99
American Truck Simulator - Heavy Cargo Pack,2017,SCS Software,620610.0,4.99
Interstellar Rift - Original Sound Track,2017,"Split Polygon,Curtis Schweitzer",648690.0,9.99
Trojan Inc.,2017,WalkBoy Studio,647980.0,3.99
Cosmic Pioneer,2017,Amaterasu Software,629380.0,0.99
Maestro: Music of Death Collector's Edition,2017,ERS G Studios,647090.0,9.99
Sniper Ghost Warrior 3 - Sniper Rifle McMillan TAC-338A,2017,CI Games,575291.0,0.99
Sniper Ghost Warrior 3 - Compound Bow,2017,CI Games,495951.0,0.99
